event_id,lon,lat
743320,-74.012974246411,40.706436168731
797408,-73.990584120951,40.73722533418
749141,-73.982222774556,40.769358482604
807921,-73.958009226568,40.803413813681
792376,-73.94793275206,40.807095639833
804508,-74.005412877882,40.708177559373
809536,-73.940950771076,40.816660763669
790436,-73.993125468749,40.726144806815
810962,NA,NA
810194,-73.987470964895,40.741334515969
796542,-73.975101225895,40.764320779215
810547,-74.010965499596,40.706696017742
810198,-73.953308334166,40.811072309334
809873,-74.000526617281,40.755162099728
810597,-74.010965499596,40.706696017742
806620,-73.985624438503,40.600412371812
771705,-73.986070003516,40.73919380452
789988,-73.944138374457,40.778010386634
808697,NA,NA
748710,-73.979398556999,40.751177777043
806707,-73.950841592256,40.811726549617
795965,-74.009829859254,40.732829294043
776069,-74.009994605561,40.718047116286
797801,-73.990584120951,40.73722533418
791330,-73.981823992907,40.752212005086
807273,NA,NA
808155,-74.005904576567,40.739422013298
808774,-74.002514008434,40.733300000771
803076,-73.981978848568,40.767694197487
792155,-73.994259984741,40.737991466708
810759,-74.007358472508,40.726956991485
806793,-73.998845622684,40.742236355199
806895,-73.983763775632,40.731852423005
806799,-73.992560542441,40.74036698783
806601,-73.96407348299,40.802675011802
807222,-73.989161010554,40.763175494381
806786,-73.944935683525,40.813756364717
